reference_id,source_sheet,disease_name,microbe_name_raw,microbe_name_cn,microbe_key,genus_hint,taxon_level,abundance_change_raw,abundance_shift,microbe_role_raw,microbe_role_in_disease,disease_effect_on_microbe,desired_step1_effect,relation_confidence,mechanism_note,source_database,source_url,source_pmid_list,source_project_list,dominant_evidence_count,conflicting_evidence_count,dominant_pmid_count,conflicting_project_count,condition_comparator_list,node_label_list,condition1_id_list,condition2_id_list,source_branch_list
GMD_01247,gutm_disorder_human_phenotype,结直肠癌（CRC）,Solobacterium,,solobacterium,Solobacterium,genus,increase; dominant_evidence=2; dominant_projects=2; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176,PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176;PRJEB10878,2,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01248,gutm_disorder_human_phenotype,结直肠癌（CRC）,Solobacterium moorei,,solobacteriummoorei,Solobacterium,species,increase; dominant_evidence=2; dominant_projects=2; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176,PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176;PRJEB10878,2,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01249,gutm_disorder_human_phenotype,结直肠癌（CRC）,Sphingobium,,sphingobium,Sphingobium,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01250,gutm_disorder_human_phenotype,结直肠癌（CRC）,Sphingomonadaceae,,sphingomonadaceae,Sphingomonadaceae,family,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,1,0,0,0,Mucosal samples;Health,Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
GMD_01251,gutm_disorder_human_phenotype,结直肠癌（CRC）,Sphingomonadales,,sphingomonadales,Sphingomonadales,order,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,1,0,0,0,Mucosal samples;Health,Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
GMD_01252,gutm_disorder_human_phenotype,结直肠癌（CRC）,Sphingomonas,,sphingomonas,Sphingomonas,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01253,gutm_disorder_human_phenotype,结直肠癌（CRC）,Staphylococcus,,staphylococcus,Staphylococcus,genus,increase; dominant_evidence=2; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349,28153960; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349;28153960,,2,0,2,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01254,gutm_disorder_human_phenotype,结直肠癌（CRC）,Stenotrophomonas,,stenotrophomonas,Stenotrophomonas,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01255,gutm_disorder_human_phenotype,结直肠癌（CRC）,Stenotrophomonas geniculata,,stenotrophomonasgeniculata,Stenotrophomonas,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,1,0,0,0,Mucosal samples;Health,Adjacent Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
GMD_01256,gutm_disorder_human_phenotype,结直肠癌（CRC）,Streptococcaceae,,streptococcaceae,Streptococcaceae,family,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=28153960; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28153960,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01257,gutm_disorder_human_phenotype,结直肠癌（CRC）,Streptococcus anginosus group,,streptococcusanginosusgroup,Streptococcus,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01258,gutm_disorder_human_phenotype,结直肠癌（CRC）,Streptococcus oralis,,streptococcusoralis,Streptococcus,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01259,gutm_disorder_human_phenotype,结直肠癌（CRC）,Streptococcus pasteurianus,,streptococcuspasteurianus,Streptococcus,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01260,gutm_disorder_human_phenotype,结直肠癌（CRC）,Subdoligranulum,,subdoligranulum,Subdoligranulum,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01261,gutm_disorder_human_phenotype,结直肠癌（CRC）,Succinispira,,succinispira,Succinispira,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01262,gutm_disorder_human_phenotype,结直肠癌（CRC）,Succinivibrio,,succinivibrio,Succinivibrio,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01263,gutm_disorder_human_phenotype,结直肠癌（CRC）,Sutterella,,sutterella,Sutterella,genus,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=1,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA399638; comparators=Mucosal samples;Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=22622349,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA399638,2,1,0,0,Mucosal samples;Health,Adjacent Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health;Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179,*;D006262,raw_human_phenotype
GMD_01264,gutm_disorder_human_phenotype,结直肠癌（CRC）,Sutterellaceae,,sutterellaceae,Sutterellaceae,family,decrease; dominant_evidence=3; dominant_projects=2; conflicting_evidence=1,decrease,control_enriched,protective,decrease,promote,low,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878,PRJNA399638; comparators=Health; Mucosal samples;Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=PRJNA397219.txt",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878;PRJNA399638,3,1,0,1,Health;Mucosal samples;Health,Adjacent Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health;Colorectal Neoplasms/Health;Tumor mucosal samples;Colorectal Neoplasms/Mucosal samples;Health,*;D015179;D015179,*;D006262;D006262,raw_human_phenotype
GMD_01265,gutm_disorder_human_phenotype,结直肠癌（CRC）,Synergistaceae,,synergistaceae,Synergistaceae,family,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01266,gutm_disorder_human_phenotype,结直肠癌（CRC）,Synergistales,,synergistales,Synergistales,order,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01267,gutm_disorder_human_phenotype,结直肠癌（CRC）,Synergistetes,,synergistetes,Synergistetes,phylum,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01268,gutm_disorder_human_phenotype,结直肠癌（CRC）,Synergistia,,synergistia,Synergistia,class,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJEB10878; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJEB10878,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
GMD_01269,gutm_disorder_human_phenotype,结直肠癌（CRC）,Syntrophococcus,,syntrophococcus,Syntrophococcus,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=22622349; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,22622349,,1,0,1,0,Health,Colorectal Neoplasms/Health,D015179,D006262,literature_human_phenotype
GMD_01270,gutm_disorder_human_phenotype,结直肠癌（CRC）,Tissierellales,,tissierellales,Tissierellales,order,increase; dominant_evidence=3; dominant_projects=3; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176,PRJEB10878,PRJNA397219; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176;PRJEB10878;PRJNA397219,3,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262;D009765,raw_human_phenotype
GMD_01271,gutm_disorder_human_phenotype,结直肠癌（CRC）,Tissierellia,,tissierellia,Tissierellia,class,increase; dominant_evidence=3; dominant_projects=3; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,high,"gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176,PRJEB10878,PRJNA397219; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176;PRJEB10878;PRJNA397219,3,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262;D009765,raw_human_phenotype
GMD_01272,gutm_disorder_human_phenotype,结直肠癌（CRC）,Turicibacter sanguinis,,turicibactersanguinis,Turicibacter,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJDB4176; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJDB4176,1,0,0,0,Health,Colorectal Neoplasms/Health,D015179,D006262,raw_human_phenotype
